miR_4890,R_2088
miR_4895,R_2607
miR_4902,R_4239
miR_4913,R_1943
miR_4921,R_2776
miR_4923,R_2925
miR_4940,R_3603
miR_4892,R_4758
miR_4918,R_3602
miR_4910,R_1641
miR_4919,R_2802
miR_4907,R_635
miR_4889,R_1429
miR_4933,R_2696
miR_4915,R_1278
miR_4918,R_2189
miR_4937,R_3623
miR_4897,R_1889
miR_4918,R_3596
miR_4929,R_1774
miR_4947,R_1158
miR_4937,R_4440
miR_4940,R_1709
miR_4924,R_1580
miR_4911,R_2629
miR_4940,R_2418
miR_4902,R_4681
miR_4931,R_611
miR_4910,R_2440
miR_4884,R_3927
miR_4890,R_229
miR_4896,R_3122
miR_4922,R_55
miR_4911,R_3294
miR_4884,R_2637
miR_4928,R_4783
miR_4921,R_2909
miR_4947,R_3365
miR_4901,R_2279
miR_4886,R_1984
miR_4884,R_1638
miR_4893,R_3289
miR_4931,R_3850
miR_4918,R_3511
miR_4906,R_1503
miR_4927,R_3775
miR_4921,R_4703
miR_4930,R_1510
miR_4886,R_1463
miR_4888,R_3721
miR_4928,R_24
miR_4881,R_3176
miR_4886,R_4536
miR_4915,R_2754
miR_4891,R_4138
miR_4893,R_3463
miR_4946,R_2811
miR_4911,R_2723
miR_4912,R_1923
miR_4893,R_4417
miR_4928,R_4759
miR_4900,R_2156
miR_4932,R_4359
miR_4882,R_2884
miR_4912,R_3576
miR_4927,R_1033
miR_4908,R_3167
miR_4915,R_299
miR_4925,R_1983
miR_4939,R_3478
miR_4915,R_887
miR_4903,R_1736
miR_4945,R_4213
miR_4898,R_4136
miR_4922,R_1592
miR_4913,R_866
miR_4907,R_2480
miR_4905,R_2445
miR_4909,R_916
miR_4896,R_4865
miR_4893,R_934
miR_4882,R_2068
miR_4882,R_3023
miR_4910,R_4325
miR_4882,R_3126
miR_4921,R_3907
miR_4941,R_2981
miR_4905,R_384
miR_4889,R_1444
miR_4916,R_175
miR_4924,R_1491
miR_4892,R_2786
miR_4905,R_2443
miR_4948,R_1338
miR_4889,R_4076
miR_4886,R_4154
miR_4948,R_1194
miR_4892,R_644
miR_4896,R_2155
miR_4902,R_3935
miR_4936,R_2651
miR_4897,R_4570
miR_4915,R_3485
miR_4900,R_2140
miR_4903,R_307
miR_4914,R_2288
miR_4886,R_653
miR_4880,R_1682
miR_4888,R_1400
miR_4909,R_2497
miR_4890,R_1296
miR_4884,R_4297
miR_4918,R_2347
miR_4915,R_1554
miR_4882,R_4759
miR_4885,R_3107
miR_4882,R_1
miR_4940,R_2370
miR_4927,R_1398
miR_4899,R_3002
miR_4935,R_2638
miR_4894,R_181
miR_4917,R_4654
miR_4903,R_4817
miR_4915,R_1727
miR_4883,R_2602
miR_4895,R_1248
miR_4936,R_41
miR_4915,R_4844
miR_4890,R_3702
miR_4905,R_3607
miR_4893,R_2330
miR_4881,R_2197
miR_4917,R_4095
miR_4927,R_1953
miR_4924,R_3650
miR_4899,R_1863
miR_4890,R_4049
miR_4887,R_1418
miR_4885,R_1722
miR_4917,R_3490
miR_4925,R_1509
miR_4937,R_2169
miR_4935,R_459
miR_4944,R_1282
miR_4907,R_886
miR_4939,R_2368
miR_4942,R_2520
miR_4918,R_2054
miR_4885,R_2352
miR_4922,R_3095
miR_4913,R_4612
miR_4884,R_3492
miR_4888,R_176
miR_4892,R_2586
miR_4902,R_94
miR_4945,R_4537
miR_4880,R_4049
miR_4949,R_4512
miR_4927,R_4662
miR_4931,R_3446
miR_4947,R_3507
miR_4931,R_4160
miR_4912,R_2181
miR_4909,R_4832
miR_4914,R_3102
miR_4898,R_1339
miR_4931,R_544
miR_4907,R_3054
miR_4910,R_3132
miR_4899,R_3899
miR_4897,R_52
miR_4923,R_1592
miR_4914,R_764
miR_4905,R_6
miR_4891,R_2676
miR_4917,R_222
miR_4895,R_1331
miR_4917,R_4699
miR_4902,R_17
miR_4880,R_3174
miR_4945,R_4877
miR_4908,R_4248
miR_4941,R_2475
miR_4901,R_2944
miR_4936,R_4550
miR_4910,R_3394
miR_4899,R_4415
miR_4901,R_2441
miR_4929,R_3672
miR_4908,R_631
miR_4909,R_487
miR_4905,R_4643
miR_4943,R_1645
miR_4940,R_3050
miR_4883,R_743
miR_4914,R_2022
miR_4899,R_715
miR_4906,R_1293
miR_4944,R_95
miR_4914,R_3482
miR_4944,R_4573
miR_4891,R_712
miR_4891,R_1483
miR_4882,R_3063
miR_4903,R_3346
miR_4927,R_519
miR_4914,R_2576
miR_4939,R_3173
miR_4894,R_3245
miR_4918,R_2641
miR_4899,R_221
miR_4893,R_2557
miR_4943,R_3599
miR_4888,R_1281
miR_4948,R_2429
miR_4892,R_1607
miR_4917,R_1758
miR_4911,R_3018
miR_4881,R_2942
miR_4936,R_4217
miR_4931,R_833
miR_4949,R_1371
miR_4899,R_219
miR_4908,R_2249
miR_4929,R_200
miR_4909,R_4466
miR_4914,R_746
miR_4888,R_4133
miR_4899,R_1643
miR_4904,R_4171
miR_4932,R_1944
miR_4883,R_2018
miR_4927,R_3890
miR_4898,R_1492
miR_4922,R_2056
miR_4884,R_2723
miR_4927,R_4459
miR_4937,R_826
miR_4897,R_3569
miR_4882,R_73
miR_4932,R_4337
miR_4886,R_3121
miR_4922,R_1300
miR_4933,R_4711
miR_4904,R_4619
miR_4939,R_2980
miR_4886,R_2734
miR_4898,R_4510
miR_4898,R_2802
miR_4899,R_1330
miR_4906,R_4604
miR_4893,R_107
miR_4944,R_1593
miR_4946,R_3690
miR_4918,R_2824
miR_4889,R_294
miR_4936,R_2543
miR_4915,R_1351
miR_4885,R_4373
miR_4936,R_1799
miR_4912,R_4337
miR_4942,R_309
miR_4886,R_4793
miR_4939,R_372
miR_4913,R_2307
miR_4905,R_2883
miR_4940,R_1989
miR_4927,R_2108
miR_4935,R_3767
miR_4881,R_1637
miR_4899,R_957
miR_4907,R_3310
miR_4948,R_1116
miR_4880,R_3590
miR_4907,R_375
miR_4913,R_2281
miR_4932,R_4713
miR_4913,R_2219
miR_4912,R_850
miR_4890,R_3661
miR_4882,R_2057
miR_4912,R_758
miR_4912,R_273
miR_4914,R_2156
miR_4924,R_4716
miR_4945,R_4011
miR_4892,R_2386
miR_4921,R_2012
miR_4922,R_209
miR_4921,R_3361
miR_4923,R_3936
miR_4943,R_2298
miR_4899,R_1237
miR_4917,R_4700
miR_4945,R_1321
miR_4912,R_372
miR_4945,R_2938
miR_4905,R_276
miR_4925,R_2555
miR_4943,R_4003
miR_4922,R_1719
miR_4947,R_1180
miR_4887,R_105
miR_4883,R_1374
miR_4922,R_2772
miR_4920,R_678
miR_4893,R_4802
miR_4898,R_1232
miR_4916,R_581
miR_4936,R_123
miR_4919,R_16
miR_4880,R_2757
miR_4917,R_569
miR_4910,R_2899
miR_4909,R_2118
miR_4904,R_1330
miR_4891,R_4530
miR_4919,R_203
miR_4889,R_3900
miR_4898,R_1005
miR_4946,R_208
miR_4898,R_469
miR_4889,R_2618
miR_4909,R_213
miR_4925,R_2404
miR_4915,R_289
miR_4892,R_2633
miR_4887,R_3264
miR_4894,R_2193
miR_4924,R_2182
miR_4914,R_3890
miR_4890,R_2174
miR_4910,R_4480
miR_4892,R_452
miR_4937,R_3694
miR_4900,R_4417
miR_4918,R_210
miR_4925,R_1098
miR_4924,R_3684
miR_4921,R_3738
miR_4906,R_4371
miR_4944,R_4489
miR_4913,R_3216
miR_4929,R_2204
miR_4948,R_504
miR_4901,R_1953
miR_4940,R_3051
miR_4925,R_3411
miR_4928,R_3154
miR_4882,R_4600
miR_4918,R_1749
miR_4890,R_3155
miR_4898,R_3847
miR_4928,R_1363
miR_4909,R_625
miR_4928,R_2946
miR_4938,R_2074
miR_4940,R_3729
miR_4948,R_1408
miR_4901,R_2393
miR_4884,R_2393
miR_4922,R_739
miR_4910,R_3757
miR_4944,R_2549
miR_4888,R_2044
miR_4901,R_908
miR_4915,R_4442
miR_4892,R_2352
miR_4884,R_2431
miR_4924,R_65
miR_4899,R_771
miR_4887,R_2547
miR_4933,R_4628
miR_4932,R_3694
miR_4915,R_586
miR_4883,R_2185
miR_4924,R_2999
miR_4913,R_192
miR_4922,R_4536
miR_4909,R_3082
miR_4939,R_315
miR_4891,R_3594
miR_4925,R_3433
miR_4933,R_4330
miR_4902,R_1968
miR_4913,R_738
miR_4921,R_1261
miR_4927,R_692
miR_4892,R_4085
miR_4892,R_3802
miR_4932,R_3242
miR_4935,R_708
miR_4946,R_4252
miR_4943,R_361
miR_4934,R_4156
miR_4935,R_614
miR_4930,R_3391
miR_4882,R_3504
miR_4906,R_582
miR_4923,R_1738
miR_4947,R_681
miR_4923,R_2337
miR_4908,R_154
miR_4935,R_2225
miR_4905,R_2040
miR_4927,R_3023
miR_4893,R_2947
miR_4893,R_4084
miR_4927,R_4587
miR_4910,R_2550
miR_4945,R_1780
miR_4946,R_342
miR_4920,R_2715
miR_4911,R_3159
miR_4903,R_4351
miR_4912,R_2747
miR_4944,R_4781
miR_4915,R_3858
miR_4905,R_4424
miR_4946,R_379
miR_4905,R_4774
miR_4889,R_2555
miR_4895,R_2235
miR_4924,R_522
miR_4927,R_4451
miR_4910,R_4496
miR_4948,R_3390
miR_4914,R_1735
miR_4907,R_4791
miR_4926,R_1216
miR_4917,R_3355
miR_4924,R_1139
miR_4914,R_2853
miR_4911,R_2890
miR_4941,R_4044
miR_4902,R_2560
miR_4889,R_61
miR_4903,R_3337
miR_4883,R_2949
miR_4932,R_2632
miR_4939,R_3298
miR_4925,R_2090
miR_4881,R_2204
miR_4930,R_3049
miR_4892,R_4835
miR_4927,R_690
miR_4946,R_946
miR_4919,R_1545
miR_4941,R_2826
miR_4900,R_689
miR_4926,R_2286
miR_4929,R_707
miR_4939,R_1122
miR_4925,R_1126
miR_4913,R_865
miR_4947,R_2324
miR_4920,R_988
miR_4880,R_4111
miR_4933,R_691
miR_4948,R_1443
miR_4930,R_2843
miR_4948,R_3261
miR_4919,R_2496
miR_4949,R_1547
miR_4930,R_1313
miR_4908,R_4199
miR_4884,R_4753
miR_4880,R_2731
miR_4890,R_3691
miR_4929,R_3542
miR_4948,R_3335
miR_4907,R_2426
miR_4942,R_2684
miR_4888,R_3422
miR_4943,R_3204
miR_4949,R_4398
miR_4913,R_4057
miR_4945,R_634
miR_4882,R_1323
miR_4935,R_925
miR_4882,R_2235
miR_4888,R_4693
miR_4892,R_4338
miR_4883,R_831
miR_4936,R_3347
miR_4921,R_555
miR_4922,R_1283
miR_4934,R_3071
miR_4890,R_1251
miR_4893,R_1755
miR_4912,R_2454
miR_4889,R_1592
miR_4933,R_3342
miR_4942,R_2921
miR_4919,R_2416
miR_4911,R_2414
miR_4935,R_1190
miR_4906,R_4186
miR_4899,R_3190
miR_4945,R_1312
miR_4947,R_705
miR_4889,R_4827
miR_4885,R_2555
miR_4918,R_2261
miR_4900,R_2122
miR_4902,R_1613
miR_4897,R_125
miR_4908,R_3344
miR_4905,R_2529
miR_4918,R_3590
miR_4881,R_4815
miR_4904,R_3887
miR_4891,R_2765
miR_4912,R_699
miR_4919,R_903
miR_4938,R_509
miR_4917,R_515
miR_4938,R_3952
miR_4929,R_3119
miR_4894,R_81
miR_4886,R_2408
miR_4885,R_386
miR_4918,R_3315
miR_4893,R_2844
miR_4914,R_3416
miR_4925,R_4554
miR_4897,R_2659
miR_4917,R_1318
miR_4908,R_3724
miR_4894,R_2080
miR_4895,R_370
miR_4930,R_3015
miR_4903,R_2453
miR_4901,R_2438
miR_4911,R_1019
miR_4944,R_1589
miR_4884,R_4288
miR_4923,R_2319
miR_4940,R_2828
miR_4938,R_3241
miR_4930,R_1326
miR_4907,R_1072
miR_4885,R_2307
miR_4911,R_3343
miR_4930,R_900
miR_4903,R_399
miR_4903,R_2303
miR_4935,R_4071
miR_4894,R_3951
miR_4924,R_1409
miR_4898,R_3776
miR_4885,R_782
miR_4886,R_2491
miR_4885,R_4243
miR_4929,R_1883
miR_4918,R_4403
miR_4925,R_1931
miR_4946,R_381
miR_4938,R_2508
miR_4934,R_4107
miR_4926,R_2865
miR_4917,R_2409
miR_4904,R_415
miR_4940,R_3734
miR_4932,R_3735
miR_4917,R_3678
miR_4902,R_745
miR_4888,R_3003
miR_4938,R_1467
miR_4928,R_1205
miR_4936,R_4670
miR_4913,R_677
miR_4939,R_3799
miR_4909,R_2701
miR_4890,R_3328
miR_4943,R_671
miR_4890,R_1320
miR_4889,R_4640
miR_4907,R_713
miR_4889,R_499
miR_4911,R_2524
miR_4924,R_460
miR_4934,R_2743
miR_4939,R_2652
miR_4898,R_3519
miR_4932,R_4269
miR_4928,R_4498
miR_4930,R_3549
miR_4933,R_4224
miR_4947,R_3811
miR_4921,R_4820
miR_4913,R_4181
miR_4913,R_2808
miR_4936,R_2357
miR_4886,R_1391
miR_4943,R_1564
miR_4945,R_3207
miR_4893,R_1099
miR_4936,R_3090
miR_4893,R_185
miR_4914,R_3171
miR_4938,R_2552
miR_4890,R_4111
miR_4927,R_4142
miR_4920,R_4413
miR_4888,R_4151
miR_4886,R_2216
miR_4947,R_2927
miR_4934,R_2243
miR_4909,R_1970
miR_4944,R_4740
miR_4903,R_2936
miR_4921,R_1949
miR_4891,R_350
miR_4911,R_132
miR_4916,R_1969
miR_4941,R_3232
miR_4917,R_444
miR_4892,R_4517
miR_4944,R_3345
miR_4924,R_1523
miR_4941,R_1871
miR_4935,R_2153
miR_4901,R_4295
miR_4943,R_3626
miR_4896,R_2175
miR_4881,R_2213
miR_4884,R_3160
miR_4885,R_2615
miR_4928,R_2993
miR_4914,R_516
miR_4898,R_3271
miR_4913,R_2506
miR_4904,R_3272
miR_4920,R_2533
miR_4902,R_683
miR_4899,R_3731
miR_4898,R_2422
miR_4908,R_1102
miR_4893,R_108
miR_4928,R_1529
miR_4948,R_1143
miR_4893,R_3625
miR_4947,R_2152
miR_4946,R_2382
miR_4897,R_1351
miR_4936,R_3756
miR_4929,R_4518
miR_4897,R_2815
miR_4921,R_4104
miR_4907,R_1146
miR_4887,R_795
miR_4906,R_2691
miR_4922,R_1128
miR_4905,R_1478
miR_4944,R_3991
miR_4909,R_4513
miR_4912,R_3175
miR_4894,R_325
miR_4899,R_1095
miR_4905,R_4812
miR_4930,R_4132
miR_4936,R_265
miR_4881,R_2911
miR_4924,R_1072
miR_4941,R_3807
miR_4902,R_209
miR_4918,R_2066
miR_4946,R_3566
miR_4940,R_4570
miR_4888,R_3254
miR_4919,R_2305
miR_4896,R_4369
miR_4947,R_4722
miR_4940,R_100
miR_4942,R_722
miR_4933,R_4497
miR_4933,R_3246
miR_4885,R_1245
miR_4882,R_236
miR_4935,R_360
miR_4938,R_4364
miR_4932,R_3476
miR_4884,R_3450
miR_4910,R_1806
miR_4907,R_2495
miR_4912,R_172
miR_4882,R_4362
miR_4896,R_354
miR_4893,R_704
miR_4884,R_1820
miR_4884,R_1766
miR_4946,R_4391
miR_4897,R_4215
miR_4895,R_3059
miR_4941,R_3446
miR_4888,R_3461
miR_4881,R_2065
miR_4929,R_720
miR_4919,R_2050
miR_4946,R_3784
miR_4906,R_893
miR_4940,R_877
miR_4912,R_1884
miR_4945,R_4556
